"","X","Y","date"
"9685",354171.866796455,580437.568420601,2016-10-23
"9686",350918.157582832,577174.402445468,2016-10-23
"9687",353342.843165853,566257.688259179,2016-10-23
"9688",356622.486361263,584347.316809176,2016-10-23
"9689",359745.808348971,557746.395008312,2016-10-23
"9690",360260.909571139,559551.095119332,2016-10-23
"9691",353506.181648605,583869.997295064,2016-10-23
"9692",347450.403203013,579286.974161158,2016-10-23
"9693",355501.150342097,565085.069942022,2016-10-23
"9694",355984.545238097,589776.390656785,2016-10-23
"9695",361024.411601942,567684.106437203,2016-10-23
"9696",355573.702056589,566120.170822964,2016-10-23
"9699",357391.785560084,562546.736551875,2016-10-23
"9700",362798.038472332,566290.914368636,2016-10-23
"9701",355806.851150904,586144.981326503,2016-10-23
"9703",357634.779840145,561093.405710265,2016-10-24
"9704",355794.972402706,574432.694394371,2016-10-24
"9705",348293.799168885,583495.917976434,2016-10-24
"9706",355130.816099742,571203.924900012,2016-10-24
"9707",361239.320366756,569539.128685024,2016-10-24
"9708",359096.593138348,569070.009112086,2016-10-24
"9709",360961.355079899,570348.381887377,2016-10-24
"9710",350571.03288183,567177.891222012,2016-10-24
"9711",363993.814969109,565145.435482656,2016-10-24
"9712",355218.569416995,592412.599833842,2016-10-24
"9713",350610.587628334,580111.463333737,2016-10-24
"9714",353562.921392915,569292.299380304,2016-10-24
"9715",360961.355079899,570348.381887377,2016-10-24
"9716",349100.971172668,585283.643180621,2016-10-24
"9717",358131.274574019,561009.891431372,2016-10-24
"9718",363391.494867924,564936.36108828,2016-10-24
"9719",353555.872453168,581025.49664583,2016-10-24
"9720",343141.206794683,590056.16411649,2016-10-24
"9721",352907.865604051,569378.166040397,2016-10-24
"9722",351546.327413641,583347.242470066,2016-10-24
"9723",350491.160851183,580742.9638833,2016-10-24
"9724",364356.845462366,563140.442618857,2016-10-24
"9725",348208.7974515,584250.649816704,2016-10-24
"9726",350604.500863062,585725.937102207,2016-10-24
"9727",348182.5455067,584048.537909559,2016-10-24
"9728",364226.691404078,563728.418576253,2016-10-24
"9729",350257.9614668,585804.563776914,2016-10-24
"9730",360872.376297414,564435.866048526,2016-10-24
"9731",356056.198549754,564803.493951288,2016-10-24
"9732",359695.17263526,566831.602866781,2016-10-24
"9733",356602.978280049,574646.103916494,2016-10-24
"9734",350118.392687509,585710.385965226,2016-10-24
"9735",361231.416584316,569840.63159582,2016-10-24
"9736",360707.75544515,562503.993112115,2016-10-24
"9737",357282.671369325,559262.210326756,2016-10-24
"9738",358643.365530495,566021.720371723,2016-10-24
"9739",359036.195429169,571268.24318917,2016-10-24
"9740",356127.507982923,570063.734556495,2016-10-24
"9741",359511.116475538,566726.436079367,2016-10-24
"9742",361634.973507467,569867.427666557,2016-10-24
"9743",353256.59345329,565690.129647744,2016-10-24
"9744",353020.939540118,585012.002050806,2016-10-24
"9745",359427.284772669,566838.035472783,2016-10-24
"9746",359903.707001161,568152.917252009,2016-10-24
"9747",349742.823554289,566663.037967181,2016-10-24
"9748",359338.576707887,557033.812830196,2016-10-24
"9750",351089.771009236,564594.371944478,2016-10-25
"9751",360684.552570343,553835.839382685,2016-10-25
"9752",360014.908276972,558948.789714689,2016-10-25
"9753",353275.822729988,575959.482677347,2016-10-25
"9754",352349.778303124,576120.124033481,2016-10-25
"9755",360804.379089563,562481.487294934,2016-10-25
"9756",360474.858348135,564071.281405425,2016-10-25
"9757",362623.420886825,564112.750391598,2016-10-25
"9758",359733.936017602,562475.365997911,2016-10-25
"9760",363583.270163863,566623.748504542,2016-10-25
"9761",353969.820891116,573347.340281442,2016-10-25
"9762",364643.056865008,565036.308112671,2016-10-25
"9763",355607.832671642,564885.188795327,2016-10-25
"9764",352794.23876214,564050.603924761,2016-10-25
"9765",353552.512040691,568385.195625138,2016-10-25
"9766",357423.836782087,554863.650612784,2016-10-25
"9767",355143.034709436,570762.276970925,2016-10-25
"9768",346974.308020799,588528.547817666,2016-10-25
"9769",353964.629733717,593300.124986879,2016-10-25
"9770",354739.415507666,573879.806623497,2016-10-25
"9771",357333.581790914,579013.2219449,2016-10-25
"9772",360968.688481198,570044.207977727,2016-10-25
"9773",347937.505983863,584849.619704287,2016-10-25
"9774",351554.547284392,572570.961219325,2016-10-25
"9775",353240.41233499,566277.473544988,2016-10-25
"9776",353562.933346917,565650.542328823,2016-10-25
"9777",361322.840607328,560243.318307261,2016-10-25
"9778",356442.033604474,586159.882840601,2016-10-25
"9779",345908.116623498,589218.017017059,2016-10-25
"9780",353575.43861897,566967.517483566,2016-10-25
"9781",356716.038858571,564938.427397132,2016-10-25
"9782",364702.129984484,565291.761488592,2016-10-25
"9783",359895.788776995,570723.577778423,2016-10-25
"9784",355118.951594858,564289.275497492,2016-10-25
"9785",356121.734230318,585744.472738957,2016-10-25
"9786",349426.463801687,588220.070751516,2016-10-25
"9787",360028.335838583,565655.999433317,2016-10-25
"9788",359180.668315397,567268.403998337,2016-10-26
"9789",353517.49738002,581802.848724203,2016-10-26
"9790",359134.998845805,568939.258313864,2016-10-26
"9791",353981.395889923,592272.671970995,2016-10-26
"9792",349639.551948395,578549.921229154,2016-10-26
"9793",353517.511577795,581800.960543651,2016-10-26
"9794",354181.088133454,558227.120278326,2016-10-26
"9795",356863.912678826,586145.584232228,2016-10-26
"9796",353282.156327608,567159.259711342,2016-10-26
"9797",365050.513853536,564846.173086612,2016-10-26
"9798",347564.768105686,578655.171921828,2016-10-26
"9799",348326.466655583,585365.863495313,2016-10-26
"9800",350962.363124187,586012.403388088,2016-10-26
"9801",355187.821069835,569138.608865445,2016-10-26
"9802",352703.086871087,567457.308684558,2016-10-26
"9803",354388.038948042,587220.980609251,2016-10-26
"9804",355156.454108538,581235.210706584,2016-10-26
"9805",346041.053985429,584100.997265469,2016-10-26
"9807",359650.716235615,571786.741381805,2016-10-26
"9808",350872.099250344,583397.815632849,2016-10-26
"9809",363907.224839741,564503.532607406,2016-10-26
"9810",353964.655003149,579416.210719777,2016-10-26
"9811",359442.799893085,569151.743896921,2016-10-26
"9812",353551.056018652,566081.749546683,2016-10-26
"9813",354181.088133454,558227.120278326,2016-10-26
"9814",359101.719493018,558948.867163555,2016-10-26
"9815",359183.098759599,559537.67161823,2016-10-26
"9816",355527.664309484,564101.166943829,2016-10-26
"9817",360836.087026852,554287.522082074,2016-10-26
"9818",360150.248261225,570488.569834809,2016-10-26
"9819",353562.638961195,565656.538060324,2016-10-26
"9820",349970.56145549,581099.950417303,2016-10-26
"9821",347828.368615259,587989.978237769,2016-10-26
"9822",365035.635910216,564176.804955644,2016-10-26
"9823",355602.004560607,567218.131221266,2016-10-26
"9824",358167.570375723,559798.59946533,2016-10-26
"9825",356767.25024279,563137.444132208,2016-10-26
"9826",349156.075992363,570450.544537392,2016-10-26
"9827",363879.770113904,560278.651069257,2016-10-26
"9828",362219.21621824,566925.206265462,2016-10-27
"9829",348660.769412747,588719.956079278,2016-10-27
"9830",350633.171874,581475.400395091,2016-10-27
"9831",351318.059456889,591286.31379261,2016-10-27
"9832",354377.61437068,564118.21696361,2016-10-27
"9833",349441.422623629,585783.842355024,2016-10-27
"9834",361222.825919214,570193.223641518,2016-10-27
"9835",357357.98888578,556870.087344894,2016-10-27
"9836",357506.150995037,566795.004250785,2016-10-27
"9837",350608.216936381,584190.011004208,2016-10-27
"9838",358869.799135112,557691.833577367,2016-10-27
"9839",354158.806152476,581347.068241066,2016-10-27
"9840",360480.096493778,562091.980722297,2016-10-27
"9841",351546.025436509,583354.571264329,2016-10-27
"9842",347727.484140042,585655.499225099,2016-10-27
"9843",353447.718263722,584209.783836543,2016-10-27
"9844",358453.117146584,582190.45470945,2016-10-27
"9845",356947.757476404,560325.284907674,2016-10-27
"9846",348660.769412747,588719.956079278,2016-10-27
"9847",358453.117146584,582190.45470945,2016-10-27
"9848",356298.179212924,557323.973845855,2016-10-27
"9849",351595.429085001,588660.806431409,2016-10-27
"9850",349441.422623629,585783.842355024,2016-10-27
"9851",349441.422623629,585783.842355024,2016-10-27
"9852",360907.667156647,570406.571913128,2016-10-27
"9853",354648.574820611,581270.28134218,2016-10-27
"9854",361617.912946851,570544.399511479,2016-10-27
"9855",364060.886007947,562325.160896934,2016-10-27
"9856",353837.530790772,585081.229713746,2016-10-27
"9857",356678.594352256,569995.776101174,2016-10-27
"9858",352709.449600807,581369.066997192,2016-10-27
"9859",351689.647471699,580278.162348789,2016-10-27
"9860",354046.61973801,581007.545606665,2016-10-27
"9861",357049.193608491,560317.094850582,2016-10-27
"9862",357852.076063215,560525.018455278,2016-10-27
"9863",350814.824382848,576714.706524274,2016-10-27
"9864",359160.915560708,576779.973124935,2016-10-27
"9865",347031.009819679,588428.288846172,2016-10-27
"9867",361571.592481038,564677.881875002,2016-10-27
"9868",364064.785594415,564213.700973435,2016-10-28
"9870",359593.383543417,565625.149648027,2016-10-28
"9871",347210.909497392,578213.744400119,2016-10-28
"9872",343908.373362867,585044.301702139,2016-10-28
"9873",353302.900610685,582193.224498098,2016-10-28
"9874",360843.408842432,569861.642234843,2016-10-28
"9875",362875.203738766,566395.781259115,2016-10-28
"9876",356290.609688956,585143.992206181,2016-10-28
"9877",344775.215757425,582396.817389777,2016-10-28
"9878",351101.014947139,588237.69664419,2016-10-28
"9879",356705.092984048,565343.537273951,2016-10-28
"9880",357220.210576452,564941.886036245,2016-10-28
"9881",355999.203220096,568989.639614653,2016-10-28
"9882",356004.363282703,568808.51817953,2016-10-28
"9883",358844.196413828,579285.459595223,2016-10-28
"9884",354866.835566129,566110.715034556,2016-10-28
"9885",351776.446567353,578155.819946532,2016-10-28
"9886",357451.888699063,581993.915009367,2016-10-28
"9887",361730.013750093,570536.481360065,2016-10-28
"9888",343820.299199579,582929.912928452,2016-10-28
"9889",359678.165544979,567474.473152323,2016-10-28
"9890",353339.475523051,580800.054843171,2016-10-28
"9891",365318.454753128,564569.923905784,2016-10-28
"9892",354961.339729963,566344.250330071,2016-10-28
"9893",361631.316059748,563653.730171106,2016-10-28
"9894",360060.665148183,562992.372291198,2016-10-28
"9895",354328.91255521,583173.787800854,2016-10-28
"9896",346295.8510837,592358.307416908,2016-10-28
"9897",363603.074837077,564536.145015604,2016-10-28
"9898",353307.777932058,582007.320272734,2016-10-28
"9899",353410.192546155,581992.981827369,2016-10-28
"9900",357382.368417343,573847.144985883,2016-10-28
"9901",360796.761414679,563437.329104768,2016-10-28
"9902",360482.816680073,559354.253355182,2016-10-28
"9904",355414.884802359,587045.415493215,2016-10-28
"9910",358368.4382641,581356.237510357,2016-10-29
"9911",349893.126288654,581658.002112207,2016-10-29
"9914",357277.853492316,569280.347969911,2016-10-29
"9917",355395.407588561,586512.537823439,2016-10-29
"9918",356162.283502642,580227.28283542,2016-10-29
"9919",355762.046286724,580676.550333433,2016-10-29
"9920",355259.722484202,590894.373903663,2016-10-29
"9921",355506.956249727,588165.793137783,2016-10-29
"9922",362471.654089587,566193.641965345,2016-10-29
"9923",359182.497530976,556321.768315402,2016-10-29
"9924",351593.316639731,574275.779088686,2016-10-29
"9925",349699.268312165,569219.730868572,2016-10-29
"9926",366822.017339112,559934.601259843,2016-10-29
"9927",360191.108431352,563438.875620356,2016-10-29
"9928",346471.132206378,586740.817342259,2016-10-29
"9929",356236.634578835,585309.514206729,2016-10-29
"9930",350578.267279367,578830.655067244,2016-10-29
"9931",360903.417927489,563251.075118311,2016-10-29
"9932",364309.597700418,564565.451920109,2016-10-29
"9933",356221.394951915,586156.245843019,2016-10-29
"9934",352787.227056177,592727.766863709,2016-10-29
"9935",355737.074024606,588126.163229433,2016-10-30
"9936",363231.517832676,567169.344548066,2016-10-30
"9937",363346.411741584,566720.948389696,2016-10-30
"9938",360491.014771411,561991.328660371,2016-10-30
"9939",356477.413417707,569980.187430123,2016-10-30
"9940",351311.036537468,569886.897737632,2016-10-30
"9941",356520.991812244,579338.179283915,2016-10-30
"9942",364756.719236348,562410.504980202,2016-10-30
"9943",364191.024426461,565339.585432958,2016-10-30
"9944",355214.335671181,564508.047236011,2016-10-30
"9945",356162.218839498,566724.343498392,2016-10-30
"9946",359783.020717735,553818.169310102,2016-10-30
"9947",359748.214927861,562678.639554417,2016-10-30
"9948",362884.026314263,566309.775192681,2016-10-30
"9949",359464.196606887,579790.45482331,2016-10-30
"9950",358113.593072534,565616.307892594,2016-10-30
"9951",355033.883308944,563669.27792447,2016-10-30
"9952",358627.466530589,558797.690156175,2016-10-30
"9953",353023.728058236,591523.785525612,2016-10-30
"9954",357033.65151287,557510.165841437,2016-10-30
"9955",353978.346910295,580533.62314946,2016-10-30
"9956",344585.029437907,567319.550475449,2016-10-30
"9957",354238.671249823,567302.849417216,2016-10-30
"9958",347996.31335252,589415.210872708,2016-10-30
"9959",355522.779189344,567944.382170764,2016-10-31
"9960",353389.510568688,568282.121984295,2016-10-31
"9961",351361.073728254,583612.705825873,2016-10-31
"9962",350209.824704494,575784.174409461,2016-10-31
"9963",354751.34923601,581232.527718034,2016-10-31
"9964",351323.251117001,584014.415121304,2016-10-31
"9965",359743.32050296,562577.188103889,2016-10-31
"9966",360514.510831969,570195.407832812,2016-10-31
"9967",357394.256937193,583799.561563112,2016-10-31
"9968",355295.418716691,567210.422167592,2016-10-31
"9969",350770.902373452,585615.270399589,2016-10-31
"9970",344183.263233027,583556.058920902,2016-10-31
"9971",344460.953531631,582805.597433101,2016-10-31
"9972",351707.312725443,567522.01290097,2016-10-31
"9973",355918.750360951,564574.829251765,2016-10-31
"9974",357174.514357863,559484.936279352,2016-10-31
"9975",364318.448931293,564163.659415179,2016-10-31
"9976",355163.715611921,569989.027420435,2016-10-31
"9977",360705.338299249,570332.539268042,2016-10-31
"9978",348313.376459153,579131.162594975,2016-10-31
"9979",355247.832317581,566934.036474157,2016-10-31
"9980",358892.630486257,559321.352034793,2016-10-31
"9981",344398.441160313,584832.194522485,2016-10-31
"9982",348159.100741308,580218.754315138,2016-10-31
"9983",355241.455995227,585825.217128251,2016-10-31
"9984",353457.793693044,578292.750682078,2016-10-31
"9985",355326.21240589,564077.392253882,2016-10-31
"9986",354513.279085969,582444.650179144,2016-10-31
"9987",347593.055061332,581675.684163566,2016-10-31
"9988",356332.627774547,576957.331625185,2016-10-31
"9989",352318.403927741,568147.467454415,2016-10-31
"9990",357906.01042534,558721.517572831,2016-10-31
"9991",346420.181029304,584867.542881417,2016-10-31
"9992",355280.793198475,576620.869364902,2016-10-31
"9993",354548.981946018,581217.867180554,2016-10-31
"9995",357209.28112248,565351.771960273,2016-10-31
"9996",347328.222267184,578649.597942382,2016-10-31
"9997",364926.226886794,565325.003979988,2016-10-31
"9998",347028.330106461,589045.738962326,2016-10-31
"9999",349841.870801413,582081.060165109,2016-10-31
"10000",353348.924240695,581122.800057114,2016-10-31
"10001",353348.924240695,581122.800057114,2016-10-31
"10002",360353.248929444,557955.523023574,2016-10-31
"10004",350999.503587015,570064.272057814,2016-11-01
"10005",353911.298766149,582241.682428347,2016-11-01
"10006",343995.539213104,583475.588730277,2016-11-01
"10007",351360.767636934,589884.612407886,2016-11-01
"10008",354976.912289685,580360.209627435,2016-11-01
"10009",365540.033607313,563790.30726329,2016-11-01
"10010",361067.72253756,564645.906594246,2016-11-01
"10011",357331.199116035,584747.763370051,2016-11-01
"10012",355430.107077607,557063.302502643,2016-11-01
"10013",351242.470592839,586900.581255446,2016-11-01
"10014",364301.304445635,559298.186214235,2016-11-01
"10015",364301.304445635,559298.186214235,2016-11-01
"10016",361645.944051788,565673.310321205,2016-11-01
"10017",352443.34617398,587462.947309924,2016-11-01
"10018",360709.918573293,562504.01145072,2016-11-01
"10019",357970.066097726,568393.667544309,2016-11-01
"10020",359762.248224221,568098.306089872,2016-11-01
"10021",344035.11324066,586635.112245772,2016-11-01
"10022",354939.991712211,576105.734127155,2016-11-01
"10023",351106.813933974,588053.907212133,2016-11-01
"10024",357987.130300746,562942.956101334,2016-11-01
"10025",351197.084815443,584901.444146306,2016-11-01
"10026",354804.938059439,564702.832393946,2016-11-01
"10027",352901.815985969,590325.907902957,2016-11-01
"10028",351053.152166444,577048.521267884,2016-11-01
"10029",360989.115827994,567503.974331928,2016-11-01
"10030",358924.974214052,561785.004847066,2016-11-01
"10031",359267.908068535,562787.832259356,2016-11-01
"10032",351969.078360187,575315.716222939,2016-11-01
"10033",363667.032432886,566153.976181323,2016-11-01
"10034",351894.128038722,581600.999623339,2016-11-01
"10035",353042.622026463,566058.967644495,2016-11-01
"10037",341514.778862269,585978.269083496,2016-11-01
"10038",354738.519303537,570778.492171768,2016-11-01
"10039",354036.301064372,573926.096774593,2016-11-01
"10041",356100.694012109,568979.883592895,2016-11-02
"10042",355113.11980918,589613.952692547,2016-11-02
"10043",350985.201526376,563650.958468002,2016-11-02
"10044",360877.789533909,564249.306611222,2016-11-02
"10047",358388.783501969,565392.957019009,2016-11-02
"10048",358137.08294381,554582.825592092,2016-11-02
"10049",359097.501973771,569030.473926175,2016-11-02
"10050",362252.438799221,566996.472696675,2016-11-02
"10051",353561.961210507,565680.413656134,2016-11-02
"10052",353349.28979344,569705.227514588,2016-11-02
"10053",355648.344981171,570758.643149406,2016-11-02
"10054",351163.566991699,582573.283352972,2016-11-02
"10055",353349.28979344,569705.227514588,2016-11-02
"10056",348959.501454682,570199.614419306,2016-11-02
"10057",352995.418387763,582414.523416471,2016-11-02
"10058",356001.910456892,571072.30411898,2016-11-02
"10059",360221.866030509,558719.381249169,2016-11-02
"10060",360540.726991628,567364.9850064,2016-11-02
"10061",354424.871801987,589047.036673724,2016-11-02
"10062",360453.880913173,553806.56973832,2016-11-02
"10063",347092.628354059,586147.769806032,2016-11-02
"10064",355304.862210872,581583.363978659,2016-11-02
"10065",349148.830674741,585378.721063508,2016-11-02
"10066",356622.198100863,557940.309867776,2016-11-02
"10067",360116.12040192,558970.186327896,2016-11-02
"10068",343939.780567777,586443.696559386,2016-11-02
"10069",346743.594861366,587308.42028355,2016-11-02
"10070",346806.067654322,581240.164629129,2016-11-02
"10071",354456.859666747,580882.93466112,2016-11-02
"10072",356671.256150639,587530.625532036,2016-11-02
"10073",353044.466043166,569720.840699764,2016-11-02
"10074",352360.175711641,583298.092530864,2016-11-02
"10075",355904.100324182,586295.588631186,2016-11-02
"10076",355220.414519789,567943.150846322,2016-11-02
"10077",357218.725314115,558075.332787374,2016-11-02
"10078",354684.244217478,569878.376965761,2016-11-02
"10079",359758.287160023,568502.475133446,2016-11-02
"10080",345653.005831295,586622.329223362,2016-11-02
"10081",354912.550466221,588336.452919194,2016-11-02
"10083",354016.160506954,579115.03140205,2016-11-03
"10084",355183.883939137,580265.72996773,2016-11-03
"10085",351282.366370973,574512.901280898,2016-11-03
"10086",347660.766032544,584164.649657441,2016-11-03
"10087",353144.715962884,566051.283927213,2016-11-03
"10088",362315.256811511,567106.540393897,2016-11-03
"10089",364191.024426461,565339.585432958,2016-11-03
"10090",353247.125592277,573295.14918275,2016-11-03
"10091",353789.694720014,571971.770573919,2016-11-03
"10092",365076.720271173,564543.729150259,2016-11-03
"10094",353618.96669975,579104.144245328,2016-11-03
"10095",362349.069806807,565917.549562035,2016-11-03
"10096",354771.761266527,588705.030915018,2016-11-03
"10097",353389.473067392,568276.012672609,2016-11-03
"10098",350318.050418724,568956.931629242,2016-11-03
"10099",349466.382067211,584961.725318012,2016-11-03
"10100",355187.821069835,569138.608865445,2016-11-03
"10101",349364.015065227,584976.675490068,2016-11-03
"10102",355859.926053765,570408.744433304,2016-11-03
"10103",349384.732542743,585898.411315227,2016-11-03
"10104",364995.951317834,560510.283154887,2016-11-03
"10105",352583.589045034,579185.730380935,2016-11-03
"10106",354907.355032529,568338.494261485,2016-11-03
"10107",360626.027253955,569855.240140589,2016-11-03
"10108",361222.239991997,570213.101194165,2016-11-03
"10109",353102.367935571,582180.728828616,2016-11-03
"10110",362797.160210479,566334.115073961,2016-11-03
"10111",356061.047312697,566742.321137233,2016-11-03
"10112",350902.008795044,584573.763123083,2016-11-03
"10113",352670.453443015,575765.048017513,2016-11-03
"10114",350578.915206836,578026.036865193,2016-11-03
"10115",354202.043378283,580539.987685207,2016-11-03
"10116",349481.670584085,563111.151874839,2016-11-03
"10117",355214.285969347,564514.489093455,2016-11-03
"10118",347039.256251083,588910.41042713,2016-11-03
"10119",354822.972279106,567731.717708465,2016-11-03
"10120",350981.23376419,588859.862678524,2016-11-03
"10121",354877.842718165,565705.715239623,2016-11-03
"10122",350819.095113441,579933.784743699,2016-11-03
"10123",353907.345301575,567897.14065065,2016-11-03
"10124",353751.606208686,580930.447078483,2016-11-04
"10125",356487.150576202,587869.834249773,2016-11-04
"10126",357382.689152011,565040.598915423,2016-11-04
"10127",353743.065103928,566492.04951732,2016-11-04
"10128",360507.829906473,562295.813991565,2016-11-04
"10129",352556.74446581,557937.241340581,2016-11-04
"10130",354742.495149027,593925.902960882,2016-11-04
"10131",347592.446359061,581704.670469128,2016-11-04
"10132",362314.962757396,567121.199812543,2016-11-04
"10133",351458.541531638,575916.812798498,2016-11-04
"10134",344792.560501496,585228.091136231,2016-11-04
"10135",350287.540785898,570032.011977642,2016-11-04
"10136",351599.380726944,588527.654501799,2016-11-04
"10137",346546.402552597,584083.626788014,2016-11-04
"10139",349924.528442065,590448.40919338,2016-11-04
"10140",357593.631570976,563684.528246132,2016-11-04
"10141",356377.112827568,555850.890076431,2016-11-04
"10142",344833.744135545,583852.253527608,2016-11-04
"10143",359338.29166795,557048.138882692,2016-11-04
"10144",357010.194751488,566851.679640421,2016-11-04
"10145",360457.776260393,570800.400862349,2016-11-04
"10146",361874.504203712,564459.344211381,2016-11-04
"10147",362462.490571,561877.405129884,2016-11-04
"10148",346483.299103333,581883.833673809,2016-11-04
"10149",352844.173431095,573187.855516603,2016-11-04
"10150",350905.679419388,585103.731048035,2016-11-04
"10151",355351.159378915,570533.407824883,2016-11-04
"10152",355537.384720598,563727.481378822,2016-11-04
"10153",350631.938768698,576124.379618433,2016-11-04
"10154",362108.883724192,563858.237068619,2016-11-04
"10155",356360.978790069,588286.261709396,2016-11-04
"10156",347496.796914375,587475.696424888,2016-11-04
"10157",350185.441405575,580741.802039706,2016-11-04
"10158",351509.796987984,580576.872566378,2016-11-04
"10159",359137.127155955,557774.449791728,2016-11-04
"10160",350856.607812636,569215.433928882,2016-11-04
"10161",345472.305218065,568094.64024959,2016-11-04
"10162",362398.799145695,569737.545612479,2016-11-04
"10163",361130.824032618,562262.673146588,2016-11-04
"10164",352845.395638105,565830.030819128,2016-11-04
"10165",349885.834837009,569832.930069443,2016-11-04
"10166",363400.032895916,564545.339801363,2016-11-04
"10167",356387.198321383,566127.204082583,2016-11-05
"10168",352984.084977996,582788.875294294,2016-11-05
"10169",354597.077594276,558032.345594658,2016-11-05
"10170",351338.8053317,589253.983132406,2016-11-05
"10171",348623.008766813,581522.698411498,2016-11-05
"10172",347313.293985894,588587.335337674,2016-11-05
"10173",353293.738088537,582596.805225466,2016-11-05
"10174",349352.406222457,585346.697692776,2016-11-05
"10175",349237.818387712,585761.880192841,2016-11-05
"10176",352798.138001303,589110.953985892,2016-11-05
"10177",364191.024426461,565339.585432958,2016-11-05
"10178",355143.882866874,578153.093525695,2016-11-05
"10179",355143.577093446,578160.42214318,2016-11-05
"10180",363994.736598924,565116.786174134,2016-11-05
"10181",346243.395420515,584096.089851946,2016-11-05
"10182",353503.182787016,582845.854059556,2016-11-05
"10183",360040.579475518,561597.22441989,2016-11-05
"10184",353170.337823499,582334.076517044,2016-11-05
"10185",354844.315416683,584221.638513434,2016-11-05
"10186",360507.75820169,562599.712526549,2016-11-05
"10187",352000.817703269,588668.42834665,2016-11-05
"10188",349964.705689805,570653.531593955,2016-11-05
"10189",360453.199496624,564823.295528287,2016-11-05
"10190",357686.847286737,559266.784448378,2016-11-05
"10191",359651.03056898,557539.787519568,2016-11-05
"10192",348328.242421579,571003.367915311,2016-11-05
"10193",364566.519108736,564955.198070851,2016-11-05
"10194",364332.170888547,563506.88130539,2016-11-05
"10195",346714.35894225,585133.604934456,2016-11-05
"10196",347615.318933167,581262.414886358,2016-11-05
"10197",359653.754066808,562921.659544117,2016-11-05
"10198",346552.529217273,583895.284701543,2016-11-05
"10199",365035.650039596,564175.250020884,2016-11-06
"10200",350472.884678135,581365.964016856,2016-11-06
"10201",361513.603889824,569357.765457558,2016-11-06
"10202",345871.004166186,589330.185251438,2016-11-06
"10203",363995.286038521,559487.162688902,2016-11-06
"10204",364226.941010815,563709.871190069,2016-11-06
"10205",351250.387346502,582291.665929855,2016-11-06
"10206",360517.280277632,562093.183421071,2016-11-06
"10207",362870.268990718,561445.781822472,2016-11-06
"10208",354903.444824269,590275.016728273,2016-11-06
"10209",353034.667345595,592244.093012209,2016-11-06
"10210",350648.092888564,569010.578738024,2016-11-06
"10211",355159.123902509,566501.164693214,2016-11-06
"10212",358342.837465721,564591.627064578,2016-11-06
"10213",361136.881976769,568289.428686223,2016-11-06
"10214",353245.955566799,566069.030991186,2016-11-06
"10215",363531.728754296,561045.305637815,2016-11-06
"10216",364444.891378432,564939.439582133,2016-11-06
"10217",347477.308068988,583527.631640586,2016-11-06
"10218",344670.093465163,585844.11594352,2016-11-06
"10219",354917.444825951,590072.297372209,2016-11-06
"10220",358047.1336639,576332.844080984,2016-11-07
"10221",350893.458120109,573863.333931196,2016-11-07
"10222",357808.800213677,555443.649454936,2016-11-07
"10223",351799.667769829,576228.291346548,2016-11-07
"10224",361465.815937016,564849.138695633,2016-11-07
"10225",355357.565120864,569234.667928038,2016-11-07
"10226",353562.33513136,569315.065058847,2016-11-07
"10227",360297.501783729,562086.442410313,2016-11-07
"10228",350656.31137495,583901.002011853,2016-11-07
"10229",356678.577836941,562704.888850405,2016-11-07
"10230",355980.286962328,586887.785643312,2016-11-07
"10231",356964.176239012,559568.454340226,2016-11-07
"10232",346262.032099424,586636.375586848,2016-11-07
"10233",355647.720057484,570785.51827143,2016-11-07
"10234",362746.222850888,562259.316867304,2016-11-07
"10235",360359.693476682,568263.829628618,2016-11-07
"10236",364222.126171815,563940.532055032,2016-11-07
"10237",349623.681040976,584586.498399586,2016-11-07
"10238",353597.019314335,568103.847215918,2016-11-07
"10239",356403.937873054,568959.056090698,2016-11-07
"10240",359868.042617156,567884.705450133,2016-11-07
"10241",353347.749631357,566068.123384597,2016-11-07
"10242",362620.964372025,567148.642984895,2016-11-07
"10243",358971.945046124,559950.123643212,2016-11-07
"10244",351979.152473733,565707.835273037,2016-11-07
"10245",347344.949209819,584531.419147643,2016-11-07
"10246",361021.709137916,570249.373306805,2016-11-07
"10247",360063.128032668,558131.359922275,2016-11-07
"10248",357178.161055728,584150.379880705,2016-11-07
"10250",353982.6203096,583361.536181316,2016-11-07
"10251",360877.553269079,564257.52412761,2016-11-07
"10252",363245.241664439,561455.191780259,2016-11-07
"10253",349448.446019472,585549.07785657,2016-11-07
"10254",359504.056525063,566625.5215025,2016-11-07
"10255",360784.864103007,563839.095761939,2016-11-07
"10256",348936.950512933,578860.844101334,2016-11-07
"10257",353861.963759521,565886.37401943,2016-11-07
"10258",350123.556238317,568646.116634016,2016-11-07
"10259",360627.605490724,562241.623097458,2016-11-07
"10260",345051.022802132,587171.194602697,2016-11-07
"10261",353653.71229055,578094.621277161,2016-11-07
"10262",354880.000201166,593851.210604715,2016-11-07
"10263",350318.313222659,587224.538719316,2016-11-07
"10264",350763.662428016,581771.344983164,2016-11-07
"10265",352138.260369327,569467.809704397,2016-11-07
"10266",355364.304651909,562668.948475896,2016-11-07
"10267",350736.779601792,576095.134896635,2016-11-08
"10268",349453.905110548,585360.398822726,2016-11-08
"10269",348509.052346044,589657.175224193,2016-11-08
"10270",360524.897374985,561585.638948172,2016-11-08
"10271",351181.211151791,581342.586479467,2016-11-08
